Time (PDT),Temp.,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Conditions,Date
21:56,60.1 ,48.9 ,0.67,29.99 ,10.0 ,WNW,19.6 ,Partly Cloudy,6/26/2016
22:56,57.0 ,50.0 ,0.77,30.00 ,10.0 ,WNW,20.7 ,Partly Cloudy,6/26/2016
23:56,55.0 ,50.0 ,0.83,30.00 ,10.0 ,WNW,20.7 ,Partly Cloudy,6/26/2016
0:56,54.0 ,48.9 ,0.83,30.00 ,10.0 ,WNW,19.6 ,Partly Cloudy,6/27/2016
1:56,53.1 ,48.9 ,0.86,30.00 ,10.0 ,WNW,19.6 ,Partly Cloudy,6/27/2016
2:56,53.1 ,48.9 ,0.86,30.00 ,10.0 ,WNW,15.0 ,Partly Cloudy,6/27/2016
3:56,53.1 ,50.0 ,0.89,30.01 ,10.0 ,WNW,13.8 ,Partly Cloudy,6/27/2016
4:56,52.0 ,48.9 ,0.89,30.02 ,10.0 ,WNW,15.0 ,Partly Cloudy,6/27/2016
5:56,52.0 ,48.9 ,0.89,30.03 ,10.0 ,WNW,13.8 ,Partly Cloudy,6/27/2016
6:56,53.1 ,48.9 ,0.86,30.03 ,10.0 ,WNW,15.0 ,Partly Cloudy,6/27/2016
7:56,55.9 ,48.9 ,0.77,30.03 ,10.0 ,WNW,13.8 ,Partly Cloudy,6/27/2016
8:56,60.1 ,48.9 ,0.67,30.03 ,10.0 ,WNW,11.5 ,Partly Cloudy,6/27/2016
9:56,62.1 ,50.0 ,0.65,30.03 ,10.0 ,WNW,12.7 ,Partly Cloudy,6/27/2016
10:56,64.0 ,50.0 ,0.6,30.02 ,10.0 ,WNW,18.4 ,Partly Cloudy,6/27/2016
11:56,66.0 ,50.0 ,0.56,30.02 ,10.0 ,WNW,18.4 ,Partly Cloudy,6/27/2016
12:56,68.0 ,50.0 ,0.52,30.01 ,10.0 ,WNW,21.9 ,Partly Cloudy,6/27/2016
13:56,69.1 ,51.1 ,0.53,29.99 ,10.0 ,WNW,20.7 ,Partly Cloudy,6/27/2016
14:56,69.1 ,50.0 ,0.51,29.99 ,10.0 ,WNW,28.8 ,Partly Cloudy,6/27/2016
15:56,69.1 ,50.0 ,0.51,29.97 ,10.0 ,WNW,27.6 ,Partly Cloudy,6/27/2016
16:56,68.0 ,50.0 ,0.52,29.96 ,10.0 ,NW,18.4 ,Clear,6/27/2016
17:56,66.9 ,48.9 ,0.52,29.94 ,10.0 ,WNW,20.7 ,Clear,6/27/2016
18:56,64.9 ,48.0 ,0.54,29.94 ,10.0 ,WNW,24.2 ,Clear,6/27/2016
19:56,62.1 ,48.9 ,0.62,29.95 ,10.0 ,WNW,21.9 ,Clear,6/27/2016
20:56,60.1 ,50.0 ,0.69,29.96 ,10.0 ,WNW,18.4 ,Partly Cloudy,6/27/2016
21:56,57.9 ,50.0 ,0.75,29.97 ,10.0 ,WNW,21.9 ,Partly Cloudy,6/27/2016
22:56,57.0 ,50.0 ,0.77,29.97 ,10.0 ,WNW,16.1 ,Partly Cloudy,6/27/2016
23:56,57.0 ,50.0 ,0.77,29.97 ,10.0 ,WNW,17.3 ,Partly Cloudy,6/27/2016
0:56,55.9 ,50.0 ,0.8,29.97 ,10.0 ,WNW,17.3 ,Partly Cloudy,6/28/2016
1:56,55.0 ,50.0 ,0.83,29.97 ,10.0 ,WNW,17.3 ,Partly Cloudy,6/28/2016
2:56,53.1 ,50.0 ,0.89,29.97 ,10.0 ,WNW,18.4 ,Partly Cloudy,6/28/2016
3:56,53.1 ,50.0 ,0.89,29.97 ,10.0 ,WNW,19.6 ,Partly Cloudy,6/28/2016
4:56,52.0 ,50.0 ,0.93,29.97 ,10.0 ,WNW,20.7 ,Partly Cloudy,6/28/2016
5:56,52.0 ,48.9 ,0.89,29.99 ,10.0 ,WNW,17.3 ,Partly Cloudy,6/28/2016
6:56,53.1 ,50.0 ,0.89,30.00 ,10.0 ,WNW,17.3 ,Partly Cloudy,6/28/2016
7:56,54.0 ,50.0 ,0.86,30.01 ,10.0 ,WNW,18.4 ,Partly Cloudy,6/28/2016
8:56,55.0 ,48.9 ,0.8,30.02 ,10.0 ,WNW,19.6 ,Partly Cloudy,6/28/2016
9:56,59.0 ,48.9 ,0.69,30.00 ,10.0 ,WNW,20.7 ,Partly Cloudy,6/28/2016
10:56,61.0 ,48.9 ,0.64,30.01 ,10.0 ,WNW,19.6 ,Partly Cloudy,6/28/2016
11:56,62.1 ,48.9 ,0.62,30.01 ,10.0 ,WNW,23.0 ,Partly Cloudy,6/28/2016
12:56,63.0 ,50.0 ,0.63,30.00 ,10.0 ,WNW,21.9 ,Partly Cloudy,6/28/2016
13:56,66.0 ,50.0 ,0.56,29.99 ,10.0 ,WNW,19.6 ,Partly Cloudy,6/28/2016
14:56,64.0 ,50.0 ,0.6,29.98 ,10.0 ,WNW,21.9 ,Partly Cloudy,6/28/2016
15:56,62.1 ,50.0 ,0.65,29.96 ,10.0 ,NW,23.0 ,Partly Cloudy,6/28/2016
16:56,61.0 ,50.0 ,0.67,29.95 ,10.0 ,NW,19.6 ,Partly Cloudy,6/28/2016
17:56,60.1 ,50.0 ,0.69,29.95 ,10.0 ,WNW,19.6 ,Partly Cloudy,6/28/2016
18:56,59.0 ,50.0 ,0.72,29.95 ,9.0 ,WNW,18.4 ,Partly Cloudy,6/28/2016
19:56,57.0 ,50.0 ,0.77,29.95 ,9.0 ,WNW,20.7 ,Partly Cloudy,6/28/2016
20:56,55.9 ,48.9 ,0.77,29.96 ,9.0 ,West,21.9 ,Partly Cloudy,6/28/2016
21:56,55.9 ,50.0 ,0.8,29.97 ,9.0 ,WNW,17.3 ,Partly Cloudy,6/28/2016
22:56,55.9 ,50.0 ,0.8,29.96 ,9.0 ,WNW,16.1 ,Partly Cloudy,6/28/2016
23:56,55.0 ,50.0 ,0.83,29.96 ,9.0 ,WNW,15.0 ,Partly Cloudy,6/28/2016
0:56,54.0 ,48.9 ,0.83,29.95 ,10.0 ,WNW,15.0 ,Partly Cloudy,6/29/2016
1:56,54.0 ,48.9 ,0.83,29.95 ,10.0 ,WNW,15.0 ,Partly Cloudy,6/29/2016
2:56,53.1 ,48.9 ,0.86,29.94 ,10.0 ,WNW,16.1 ,Partly Cloudy,6/29/2016
3:56,52.0 ,48.9 ,0.89,29.95 ,10.0 ,WNW,17.3 ,Partly Cloudy,6/29/2016
4:56,52.0 ,48.9 ,0.89,29.96 ,10.0 ,WNW,11.5 ,Partly Cloudy,6/29/2016
5:56,52.0 ,48.9 ,0.89,29.97 ,10.0 ,WNW,9.2 ,Partly Cloudy,6/29/2016
6:56,53.1 ,50.0 ,0.89,29.97 ,10.0 ,NW,6.9 ,Partly Cloudy,6/29/2016
7:56,55.0 ,50.0 ,0.83,29.99 ,9.0 ,WNW,12.7 ,Partly Cloudy,6/29/2016
8:03,54.0 ,48.9 ,0.83,30.00 ,9.0 ,WNW,11.5 ,Mostly Cloudy,6/29/2016
9:56,57.9 ,48.9 ,0.72,30.01 ,10.0 ,WNW,15.0 ,Mostly Cloudy,6/29/2016
10:56,60.1 ,50.0 ,0.69,30.02 ,10.0 ,WNW,15.0 ,Scattered Clouds,6/29/2016
11:56,61.0 ,50.0 ,0.67,30.02 ,10.0 ,WNW,18.4 ,Scattered Clouds,6/29/2016
12:56,63.0 ,50.0 ,0.63,30.01 ,10.0 ,West,20.7 ,Scattered Clouds,6/29/2016
13:56,62.1 ,50.0 ,0.65,30.00 ,10.0 ,West,21.9 ,Partly Cloudy,6/29/2016
14:56,63.0 ,50.0 ,0.63,29.99 ,10.0 ,WNW,19.6 ,Partly Cloudy,6/29/2016
15:56,63.0 ,50.0 ,0.63,29.98 ,10.0 ,West,17.3 ,Partly Cloudy,6/29/2016
16:56,61.0 ,50.0 ,0.67,29.97 ,10.0 ,West,17.3 ,Scattered Clouds,6/29/2016
17:11,61.0 ,50.0 ,0.67,29.96 ,10.0 ,West,18.4 ,Mostly Cloudy,6/29/2016
18:56,57.0 ,50.0 ,0.77,29.96 ,8.0 ,West,20.7 ,Mostly Cloudy,6/29/2016
19:56,55.9 ,50.0 ,0.8,29.96 ,8.0 ,WSW,13.8 ,Mostly Cloudy,6/29/2016
20:56,55.9 ,50.0 ,0.8,29.96 ,8.0 ,West,13.8 ,Mostly Cloudy,6/29/2016
21:51,55.4 ,48.2 ,0.77,29.95 ,8.0 ,West,6.9 ,Scattered Clouds,6/29/2016
22:56,55.0 ,48.9 ,0.8,29.94 ,10.0 ,WNW,8.1 ,Scattered Clouds,6/29/2016
23:56,55.0 ,48.9 ,0.8,29.93 ,10.0 ,WNW,3.5 ,Scattered Clouds,6/29/2016
0:56,55.0 ,48.9 ,0.8,29.93 ,10.0 ,SSW,6.9 ,Partly Cloudy,6/30/2016
1:56,55.0 ,48.9 ,0.8,29.91 ,10.0 ,WSW,5.8 ,Partly Cloudy,6/30/2016
2:56,54.0 ,48.0 ,0.8,29.91 ,10.0 ,WNW,6.9 ,Scattered Clouds,6/30/2016
3:56,54.0 ,48.0 ,0.8,29.90 ,10.0 ,West,6.9 ,Partly Cloudy,6/30/2016
4:56,53.1 ,48.9 ,0.86,29.90 ,10.0 ,WNW,4.6 ,Partly Cloudy,6/30/2016
5:29,53.1 ,48.0 ,0.83,29.90 ,10.0 ,WNW,5.8 ,Partly Cloudy,6/30/2016
6:56,54.0 ,48.9 ,0.83,29.91 ,7.0 ,WNW,4.6 ,Partly Cloudy,6/30/2016
7:56,55.9 ,48.9 ,0.77,29.91 ,9.0 ,NW,8.1 ,Partly Cloudy,6/30/2016
8:56,57.9 ,50.0 ,0.75,29.92 ,10.0 ,NNW,8.1 ,Partly Cloudy,6/30/2016
9:56,61.0 ,50.0 ,0.67,29.91 ,10.0 ,North,6.9 ,Partly Cloudy,6/30/2016
10:56,64.9 ,52.0 ,0.63,29.90 ,10.0 ,NNE,5.8 ,Partly Cloudy,6/30/2016
11:56,66.9 ,51.1 ,0.57,29.90 ,10.0 ,NW,12.7 ,Partly Cloudy,6/30/2016
12:56,68.0 ,51.1 ,0.55,29.88 ,10.0 ,WNW,15.0 ,Partly Cloudy,6/30/2016
13:56,69.1 ,51.1 ,0.53,29.87 ,10.0 ,WNW,15.0 ,Partly Cloudy,6/30/2016
14:56,73.0 ,51.1 ,0.46,29.85 ,10.0 ,WNW,15.0 ,Partly Cloudy,6/30/2016
15:56,70.0 ,51.1 ,0.51,29.84 ,10.0 ,WNW,20.7 ,Partly Cloudy,6/30/2016
16:56,66.0 ,50.0 ,0.56,29.83 ,9.0 ,WNW,19.6 ,Partly Cloudy,6/30/2016
17:56,64.0 ,50.0 ,0.6,29.81 ,9.0 ,WNW,23.0 ,Partly Cloudy,6/30/2016
18:56,62.1 ,50.0 ,0.65,29.81 ,9.0 ,WNW,20.7 ,Partly Cloudy,6/30/2016
19:56,59.0 ,48.9 ,0.69,29.82 ,9.0 ,WNW,20.7 ,Clear,6/30/2016
20:56,57.0 ,48.9 ,0.74,29.83 ,8.0 ,WNW,19.6 ,Clear,6/30/2016
21:56,57.0 ,48.9 ,0.74,29.84 ,8.0 ,WNW,18.4 ,Clear,6/30/2016
22:56,57.0 ,48.9 ,0.74,29.84 ,10.0 ,WNW,15.0 ,Clear,6/30/2016
23:56,55.9 ,48.9 ,0.77,29.84 ,10.0 ,WNW,12.7 ,Clear,6/30/2016
0:56,55.9 ,48.9 ,0.77,29.83 ,10.0 ,WNW,13.8 ,Clear,7/1/2016
1:56,55.9 ,48.9 ,0.77,29.83 ,10.0 ,WNW,9.2 ,Partly Cloudy,7/1/2016
2:56,55.0 ,48.9 ,0.8,29.83 ,10.0 ,WNW,12.7 ,Partly Cloudy,7/1/2016
3:56,54.0 ,48.9 ,0.83,29.83 ,10.0 ,West,12.7 ,Partly Cloudy,7/1/2016
4:56,54.0 ,48.9 ,0.83,29.83 ,10.0 ,WNW,6.9 ,Partly Cloudy,7/1/2016
5:56,54.0 ,48.9 ,0.83,29.85 ,7.0 ,WNW,6.9 ,Partly Cloudy,7/1/2016
6:56,55.0 ,50.0 ,0.83,29.86 ,6.0 ,West,8.1 ,Haze,7/1/2016
7:56,59.0 ,50.0 ,0.72,29.87 ,8.0 ,NW,6.9 ,Partly Cloudy,7/1/2016
8:56,61.0 ,50.0 ,0.67,29.88 ,9.0 ,NW,6.9 ,Partly Cloudy,7/1/2016
9:56,62.1 ,51.1 ,0.67,29.89 ,9.0 ,NNW,10.4 ,Partly Cloudy,7/1/2016
10:56,64.9 ,51.1 ,0.61,29.90 ,10.0 ,NNW,9.2 ,Partly Cloudy,7/1/2016
11:56,64.9 ,53.1 ,0.65,29.91 ,10.0 ,NE,8.1 ,Partly Cloudy,7/1/2016
12:56,66.9 ,53.1 ,0.61,29.91 ,10.0 ,North,6.9 ,Partly Cloudy,7/1/2016
13:56,68.0 ,51.1 ,0.55,29.89 ,10.0 ,NW,15.0 ,Partly Cloudy,7/1/2016
14:56,68.0 ,51.1 ,0.55,29.88 ,10.0 ,NW,15.0 ,Partly Cloudy,7/1/2016
15:56,69.1 ,52.0 ,0.54,29.86 ,10.0 ,NNW,15.0 ,Partly Cloudy,7/1/2016
16:56,66.9 ,51.1 ,0.57,29.85 ,10.0 ,NW,19.6 ,Partly Cloudy,7/1/2016
17:56,64.0 ,51.1 ,0.63,29.85 ,10.0 ,NW,18.4 ,Partly Cloudy,7/1/2016
18:56,62.1 ,51.1 ,0.67,29.84 ,10.0 ,WNW,16.1 ,Partly Cloudy,7/1/2016
19:56,59.0 ,50.0 ,0.72,29.86 ,9.0 ,WNW,15.0 ,Partly Cloudy,7/1/2016
20:56,55.9 ,48.9 ,0.77,29.87 ,10.0 ,WNW,12.7 ,Partly Cloudy,7/1/2016
21:56,55.0 ,50.0 ,0.83,29.88 ,10.0 ,WNW,15.0 ,Partly Cloudy,7/1/2016
22:56,55.0 ,50.0 ,0.83,29.89 ,10.0 ,WNW,12.7 ,Scattered Clouds,7/1/2016
23:38,55.0 ,50.0 ,0.83,29.90 ,10.0 ,WNW,10.4 ,Mostly Cloudy,7/1/2016
0:01,55.0 ,50.0 ,0.83,29.90 ,10.0 ,WNW,11.5 ,Partly Cloudy,7/2/2016
1:56,54.0 ,50.0 ,0.86,29.90 ,10.0 ,WNW,6.9 ,Clear,7/2/2016
2:56,54.0 ,48.9 ,0.83,29.90 ,10.0 ,WNW,5.8 ,Clear,7/2/2016
3:50,55.4 ,50.0 ,0.82,29.90 ,10.0 ,NW,6.9 ,Partly Cloudy,7/2/2016
4:56,54.0 ,48.9 ,0.83,29.90 ,10.0 ,West,5.8 ,Partly Cloudy,7/2/2016
5:56,54.0 ,48.9 ,0.83,29.92 ,10.0 ,WNW,4.6 ,Partly Cloudy,7/2/2016
6:56,55.9 ,50.0 ,0.8,29.93 ,10.0 ,WNW,4.6 ,Partly Cloudy,7/2/2016
7:56,59.0 ,50.0 ,0.72,29.94 ,10.0 ,Calm,Calm,Partly Cloudy,7/2/2016
8:56,61.0 ,51.1 ,0.7,29.96 ,10.0 ,North,4.6 ,Partly Cloudy,7/2/2016
9:56,64.0 ,53.1 ,0.67,29.96 ,10.0 ,North,8.1 ,Partly Cloudy,7/2/2016
10:56,69.1 ,53.1 ,0.57,29.96 ,10.0 ,Variable,4.6 ,Partly Cloudy,7/2/2016
11:56,66.9 ,55.0 ,0.66,29.97 ,10.0 ,North,9.2 ,Partly Cloudy,7/2/2016
12:56,68.0 ,55.0 ,0.63,29.97 ,10.0 ,NE,8.1 ,Partly Cloudy,7/2/2016
13:56,70.0 ,53.1 ,0.55,29.96 ,10.0 ,NNE,8.1 ,Partly Cloudy,7/2/2016
14:56,73.0 ,53.1 ,0.49,29.94 ,10.0 ,NNW,11.5 ,Partly Cloudy,7/2/2016
15:56,72.0 ,53.1 ,0.51,29.94 ,10.0 ,North,8.1 ,Partly Cloudy,7/2/2016
16:56,73.0 ,53.1 ,0.49,29.94 ,10.0 ,NNE,5.8 ,Partly Cloudy,7/2/2016
17:56,70.0 ,53.1 ,0.55,29.94 ,10.0 ,NW,13.8 ,Partly Cloudy,7/2/2016
18:56,66.9 ,53.1 ,0.61,29.94 ,10.0 ,NW,15.0 ,Partly Cloudy,7/2/2016
19:56,63.0 ,53.1 ,0.7,29.94 ,10.0 ,NW,11.5 ,Partly Cloudy,7/2/2016
20:56,60.1 ,52.0 ,0.75,29.96 ,10.0 ,NW,10.4 ,Partly Cloudy,7/2/2016
21:56,59.0 ,52.0 ,0.78,29.98 ,10.0 ,NW,10.4 ,Partly Cloudy,7/2/2016
22:56,57.9 ,52.0 ,0.81,29.98 ,10.0 ,WNW,9.2 ,Partly Cloudy,7/2/2016
23:56,57.0 ,52.0 ,0.83,29.99 ,10.0 ,WNW,6.9 ,Partly Cloudy,7/2/2016
0:56,57.0 ,51.1 ,0.81,29.99 ,10.0 ,West,5.8 ,Partly Cloudy,7/3/2016
1:56,55.9 ,51.1 ,0.84,29.98 ,10.0 ,WNW,6.9 ,Partly Cloudy,7/3/2016
2:56,55.9 ,51.1 ,0.84,29.98 ,10.0 ,WNW,6.9 ,Partly Cloudy,7/3/2016
3:56,55.9 ,51.1 ,0.84,29.99 ,10.0 ,WNW,8.1 ,Partly Cloudy,7/3/2016
4:56,55.0 ,50.0 ,0.83,29.99 ,10.0 ,West,6.9 ,Partly Cloudy,7/3/2016
5:56,54.0 ,50.0 ,0.86,30.00 ,10.0 ,West,5.8 ,Partly Cloudy,7/3/2016
6:38,55.9 ,51.1 ,0.84,30.01 ,10.0 ,West,5.8 ,Mostly Cloudy,7/3/2016
7:56,59.0 ,51.1 ,0.75,30.02 ,10.0 ,South,5.8 ,Partly Cloudy,7/3/2016
8:56,62.1 ,53.1 ,0.72,30.03 ,10.0 ,ESE,5.8 ,Partly Cloudy,7/3/2016
9:56,63.0 ,54.0 ,0.72,30.04 ,10.0 ,NE,8.1 ,Partly Cloudy,7/3/2016
10:56,64.9 ,55.0 ,0.7,30.04 ,10.0 ,NNE,10.4 ,Partly Cloudy,7/3/2016
11:56,66.0 ,55.0 ,0.68,30.04 ,10.0 ,NNE,10.4 ,Partly Cloudy,7/3/2016
12:56,66.0 ,55.0 ,0.68,30.04 ,10.0 ,NNE,12.7 ,Partly Cloudy,7/3/2016
13:56,69.1 ,55.0 ,0.61,30.02 ,10.0 ,NNE,11.5 ,Partly Cloudy,7/3/2016
14:56,70.0 ,54.0 ,0.57,30.01 ,10.0 ,NNE,10.4 ,Partly Cloudy,7/3/2016
15:56,72.0 ,55.0 ,0.55,30.00 ,10.0 ,NNE,6.9 ,Partly Cloudy,7/3/2016
16:56,72.0 ,54.0 ,0.53,29.98 ,10.0 ,NNW,11.5 ,Partly Cloudy,7/3/2016
17:56,71.1 ,53.1 ,0.53,29.97 ,10.0 ,NW,11.5 ,Partly Cloudy,7/3/2016
18:56,66.9 ,53.1 ,0.61,29.97 ,10.0 ,NW,13.8 ,Partly Cloudy,7/3/2016
19:56,63.0 ,53.1 ,0.7,29.99 ,10.0 ,NW,12.7 ,Partly Cloudy,7/3/2016
20:56,59.0 ,52.0 ,0.78,29.99 ,10.0 ,WNW,11.5 ,Partly Cloudy,7/3/2016
21:56,57.9 ,52.0 ,0.81,30.01 ,10.0 ,WNW,8.1 ,Partly Cloudy,7/3/2016
22:56,57.9 ,52.0 ,0.81,30.01 ,10.0 ,WNW,6.9 ,Partly Cloudy,7/3/2016
23:56,57.0 ,52.0 ,0.83,30.01 ,10.0 ,WNW,8.1 ,Partly Cloudy,7/3/2016
0:56,57.0 ,52.0 ,0.83,30.01 ,10.0 ,NW,6.9 ,Partly Cloudy,7/4/2016
1:56,55.9 ,52.0 ,0.87,30.01 ,10.0 ,WNW,6.9 ,Partly Cloudy,7/4/2016
2:56,55.9 ,52.0 ,0.87,30.00 ,10.0 ,WNW,8.1 ,Partly Cloudy,7/4/2016
3:56,55.9 ,51.1 ,0.84,29.99 ,10.0 ,West,6.9 ,Partly Cloudy,7/4/2016
4:56,55.0 ,51.1 ,0.86,30.00 ,10.0 ,WNW,3.5 ,Partly Cloudy,7/4/2016
5:56,55.0 ,50.0 ,0.83,30.01 ,10.0 ,West,4.6 ,Scattered Clouds,7/4/2016
6:56,57.0 ,50.0 ,0.77,30.02 ,10.0 ,South,3.5 ,Scattered Clouds,7/4/2016
7:56,59.0 ,51.1 ,0.75,30.02 ,10.0 ,South,5.8 ,Partly Cloudy,7/4/2016
8:56,62.1 ,52.0 ,0.7,30.03 ,10.0 ,SE,4.6 ,Partly Cloudy,7/4/2016
9:56,64.9 ,54.0 ,0.68,30.04 ,10.0 ,North,8.1 ,Partly Cloudy,7/4/2016
10:56,66.0 ,54.0 ,0.65,30.04 ,10.0 ,NE,9.2 ,Partly Cloudy,7/4/2016
11:56,66.0 ,55.0 ,0.68,30.04 ,10.0 ,NNE,10.4 ,Partly Cloudy,7/4/2016
12:56,68.0 ,55.0 ,0.63,30.04 ,10.0 ,NNE,9.2 ,Partly Cloudy,7/4/2016
13:56,70.0 ,55.0 ,0.59,30.03 ,10.0 ,NE,6.9 ,Partly Cloudy,7/4/2016
14:56,72.0 ,53.1 ,0.51,30.02 ,10.0 ,SSE,4.6 ,Partly Cloudy,7/4/2016
15:56,72.0 ,55.0 ,0.55,30.00 ,10.0 ,NNE,5.8 ,Partly Cloudy,7/4/2016
16:56,69.1 ,54.0 ,0.58,29.98 ,10.0 ,NW,19.6 ,Partly Cloudy,7/4/2016
17:56,68.0 ,54.0 ,0.61,29.97 ,10.0 ,WNW,17.3 ,Partly Cloudy,7/4/2016
18:56,63.0 ,53.1 ,0.7,29.97 ,10.0 ,WNW,21.9 ,Partly Cloudy,7/4/2016
19:56,60.1 ,52.0 ,0.75,29.98 ,10.0 ,WNW,19.6 ,Partly Cloudy,7/4/2016
20:56,57.9 ,53.1 ,0.84,29.99 ,10.0 ,WNW,18.4 ,Partly Cloudy,7/4/2016
21:56,57.9 ,52.0 ,0.81,29.99 ,10.0 ,WNW,11.5 ,Partly Cloudy,7/4/2016
22:56,57.0 ,52.0 ,0.83,30.01 ,10.0 ,West,11.5 ,Partly Cloudy,7/4/2016
23:56,57.0 ,52.0 ,0.83,30.01 ,10.0 ,WNW,12.7 ,Partly Cloudy,7/4/2016
0:56,57.0 ,51.1 ,0.81,30.00 ,10.0 ,WNW,9.2 ,Scattered Clouds,7/5/2016
1:56,55.9 ,51.1 ,0.84,30.00 ,10.0 ,West,5.8 ,Scattered Clouds,7/5/2016
2:35,57.0 ,52.0 ,0.83,29.99 ,10.0 ,WNW,6.9 ,Mostly Cloudy,7/5/2016
3:56,55.9 ,51.1 ,0.84,29.98 ,10.0 ,WSW,4.6 ,Scattered Clouds,7/5/2016
4:56,55.0 ,51.1 ,0.86,29.99 ,10.0 ,West,5.8 ,Scattered Clouds,7/5/2016
5:56,55.9 ,51.1 ,0.84,29.99 ,10.0 ,WNW,5.8 ,Partly Cloudy,7/5/2016
6:56,57.0 ,51.1 ,0.81,30.00 ,10.0 ,Calm,Calm,Partly Cloudy,7/5/2016
7:56,59.0 ,51.1 ,0.75,30.01 ,10.0 ,South,8.1 ,Scattered Clouds,7/5/2016
8:56,62.1 ,51.1 ,0.67,30.01 ,10.0 ,Variable,3.5 ,Mostly Cloudy,7/5/2016
9:56,64.0 ,52.0 ,0.65,30.01 ,10.0 ,NNW,10.4 ,Scattered Clouds,7/5/2016
10:56,66.0 ,48.9 ,0.54,30.02 ,10.0 ,West,8.1 ,Partly Cloudy,7/5/2016
11:56,66.0 ,52.0 ,0.6,30.02 ,10.0 ,WNW,20.7 ,Partly Cloudy,7/5/2016
12:56,66.0 ,51.1 ,0.59,30.01 ,10.0 ,WNW,19.6 ,Partly Cloudy,7/5/2016
13:56,66.0 ,51.1 ,0.59,29.99 ,10.0 ,WNW,20.7 ,Partly Cloudy,7/5/2016
14:56,66.9 ,51.1 ,0.57,29.99 ,10.0 ,WNW,21.9 ,Partly Cloudy,7/5/2016
15:56,64.9 ,51.1 ,0.61,29.97 ,10.0 ,WNW,18.4 ,Partly Cloudy,7/5/2016
16:56,64.0 ,50.0 ,0.6,29.96 ,10.0 ,WNW,21.9 ,Partly Cloudy,7/5/2016
17:56,63.0 ,48.9 ,0.6,29.96 ,10.0 ,West,19.6 ,Partly Cloudy,7/5/2016
18:56,57.9 ,48.9 ,0.72,29.97 ,10.0 ,West,24.2 ,Partly Cloudy,7/5/2016
19:56,57.0 ,48.9 ,0.74,29.97 ,10.0 ,West,17.3 ,Partly Cloudy,7/5/2016
20:32,55.9 ,48.9 ,0.77,29.97 ,10.0 ,West,12.7 ,Mostly Cloudy,7/5/2016
21:18,57.0 ,50.0 ,0.77,29.97 ,10.0 ,WSW,10.4 ,Scattered Clouds,7/5/2016
22:56,57.9 ,50.0 ,0.75,29.98 ,10.0 ,South,4.6 ,Scattered Clouds,7/5/2016
23:56,57.0 ,50.0 ,0.77,29.98 ,10.0 ,Calm,Calm,Partly Cloudy,7/5/2016
0:56,57.0 ,50.0 ,0.77,29.98 ,10.0 ,Calm,Calm,Partly Cloudy,7/6/2016
1:56,57.0 ,50.0 ,0.77,29.97 ,10.0 ,West,3.5 ,Partly Cloudy,7/6/2016
2:56,57.0 ,50.0 ,0.77,29.97 ,10.0 ,West,3.5 ,Partly Cloudy,7/6/2016
3:56,55.9 ,48.9 ,0.77,29.97 ,10.0 ,Variable,3.5 ,Partly Cloudy,7/6/2016
4:56,55.0 ,48.9 ,0.8,29.97 ,10.0 ,West,10.4 ,Partly Cloudy,7/6/2016
5:56,55.0 ,48.9 ,0.8,29.98 ,10.0 ,West,9.2 ,Scattered Clouds,7/6/2016
6:56,55.0 ,50.0 ,0.83,29.99 ,10.0 ,WSW,10.4 ,Mostly Cloudy,7/6/2016
7:25,55.0 ,50.0 ,0.83,30.00 ,10.0 ,WSW,9.2 ,Mostly Cloudy,7/6/2016
8:56,55.9 ,50.0 ,0.8,30.01 ,10.0 ,WSW,13.8 ,Mostly Cloudy,7/6/2016
9:56,60.1 ,50.0 ,0.69,30.02 ,10.0 ,West,16.1 ,Mostly Cloudy,7/6/2016
10:10,60.1 ,50.0 ,0.69,30.02 ,10.0 ,West,12.7 ,Mostly Cloudy,7/6/2016
11:56,64.9 ,50.0 ,0.58,30.02 ,10.0 ,West,17.3 ,Partly Cloudy,7/6/2016
12:56,66.0 ,50.0 ,0.56,30.02 ,10.0 ,WNW,15.0 ,Partly Cloudy,7/6/2016
13:56,64.9 ,50.0 ,0.58,30.02 ,10.0 ,West,20.7 ,Partly Cloudy,7/6/2016
14:56,63.0 ,50.0 ,0.63,30.02 ,10.0 ,West,19.6 ,Scattered Clouds,7/6/2016
15:30,64.0 ,51.1 ,0.63,30.02 ,10.0 ,West,18.4 ,Mostly Cloudy,7/6/2016
16:56,61.0 ,51.1 ,0.7,30.01 ,10.0 ,WSW,17.3 ,Mostly Cloudy,7/6/2016
17:56,60.1 ,51.1 ,0.72,29.99 ,10.0 ,West,16.1 ,Mostly Cloudy,7/6/2016
18:31,60.1 ,51.1 ,0.72,29.99 ,10.0 ,West,17.3 ,Scattered Clouds,7/6/2016
19:56,59.0 ,50.0 ,0.72,29.98 ,10.0 ,West,13.8 ,Partly Cloudy,7/6/2016
20:56,57.9 ,50.0 ,0.75,29.98 ,10.0 ,West,10.4 ,Partly Cloudy,7/6/2016
21:56,57.9 ,51.1 ,0.78,29.99 ,10.0 ,WSW,8.1 ,Partly Cloudy,7/6/2016
22:56,57.0 ,51.1 ,0.81,29.99 ,10.0 ,West,13.8 ,Scattered Clouds,7/6/2016
23:56,57.0 ,51.1 ,0.81,29.99 ,10.0 ,West,13.8 ,Scattered Clouds,7/6/2016
